uuid;title;price;image;coordinates;guests;bedrooms;beds;bathrooms;description
740af734-ac9d-410f-b6c8-632572dffa01;Busel Apartments;58;IMG-740af734-ac9d-410f-b6c8-632572dffa01.jpg;53.92201713,27.62599446;6;2;2;2;Situated just 1.2 km from Olympic Sports Complex, Busel Apartments features accommodation in Minsk with access to a bar, a garden, as well as room service. It has a terrace, city views and free WiFi. The apartment features 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a balcony with river views. The apartment offers a children's playground. Palace of Republic is 5 km from Busel Apartments, while Minsk Sports Palace is 5 km from the property. The nearest airport is Minsk National, 27 km from the accommodation, and the property offers a paid airport shuttle service. 
057a8baf-62b2-4eb5-922a-a0d0684060e1;Карла Маркса 8, милые 2х комнатные апартаменты;47;IMG-057a8baf-62b2-4eb5-922a-a0d0684060e1.jpg;53.89623700,27.55431400;5;1;4;1;Boasting city views, Карла Маркса 8, милые 2х комнатные апартаменты features accommodation with a balcony and a kettle, around 300 m from Dinamo Stadium. This apartment offers free private parking and a 24-hour front desk. The apartment has 1 bedroom, a flat-screen TV with satellite channels, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a bidet. For added convenience, the property can provide towels and bed linen for an extra charge. Popular points of interest near the apartment include Palace of Republic, Palova Arena and Minsk Sports Palace. The nearest airport is Minsk National, 31 km from Карла Маркса 8, милые 2х комнатные апартаменты, and the property offers a paid airport shuttle service. 
121bb9eb-5561-4bdd-8578-21701b64ddf3;Apartment Metro Partizanskaya;60;IMG-121bb9eb-5561-4bdd-8578-21701b64ddf3.jpg;53.86765860,27.62358780;3;2;1;1;Boasting a children's playground and an ATM, Apartment Metro Partizanskaya is attractively situated in Zavodskoy District district of Minsk, 4.2 km from Chizhovka-Arena and 7 km from Dinamo Stadium. This apartment features free private parking, a 24-hour front desk and free WiFi. The apartment features 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a fully equipped kitchen, and a balcony with garden views. The apartment offers a terrace. A casino is available on site and hiking can be enjoyed within close proximity of Apartment Metro Partizanskaya. Palace of Republic is 7 km from the accommodation, while Olympic Sports Complex is 7 km from the property. The nearest airport is Minsk National, 35 km from Apartment Metro Partizanskaya, and the property offers a paid airport shuttle service. 
fdff1e7d-9a0f-448e-8ce4-853789865126;YAWelcome to Shchorsa 1;26;IMG-fdff1e7d-9a0f-448e-8ce4-853789865126.jpg;53.88093500,27.51862200;4;3;4;2;Set in Minsk in the Minsk region, YAWelcome to Shchorsa 1 has a balcony. It is located 3.1 km from Dinamo Stadium and provides free WiFi plus a 24-hour front desk. The apartment features 1 bedroom, a flat-screen TV, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a bath or shower. Palace of Republic is 3.7 km from the apartment, while Palova Arena is 3.9 km away. The nearest airport is Minsk National, 34 km from YAWelcome to Shchorsa 1, and the property offers a paid airport shuttle service. 
3e9dc5af-6860-4871-ae02-1d1564a7d147;StudioMinsk 5 Apartments;39;IMG-3e9dc5af-6860-4871-ae02-1d1564a7d147.jpg;53.90158669,27.56008877;5;3;1;2;Featuring free Wi-Fi and parking on site, StudioMinsk 5 Apartments offers apartments in Minsk. It is 200 m from Oktyabrskaya Square and the metro station. Drama Theatre is 550 m away. Each apartment includes a balcony, seating area and flat-screen TV with cable channels. The kitchen is equipped with a stove, oven and microwave. The bathroom comes with a bath and free toiletries. The railway station is 10 km from StudioMinsk 5 Apartments. Minsk-1 Airport is 5 km away. 
cc6292ee-a10e-42a8-ad79-f307877770e0;GreenLight Apartment;43;IMG-cc6292ee-a10e-42a8-ad79-f307877770e0.jpg;53.92477760,27.60263450;6;3;3;2;Situated in Minsk, 1.4 km from Olympic Sports Complex and 5 km from Palace of Republic, GreenLight Apartment offers a garden and air conditioning. This apartment features free private parking, a 24-hour front desk and free WiFi. The apartment has 2 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a balcony with garden views. A children's playground is available for guests to use at the apartment. Dinamo Stadium is 5 km from GreenLight Apartment, while Palova Arena is 6 km from the property. The nearest airport is Minsk National, 45 km from the accommodation, and the property offers a paid airport shuttle service. 
9f5841e2-37cb-4402-b292-58597bcf3ce4;МИНСК ЦЕНТР Panoramic view;26;IMG-9f5841e2-37cb-4402-b292-58597bcf3ce4.jpg;53.90779200,27.53526300;5;2;1;2;Situated in Minsk, 1 km from Palova Arena, МИНСК ЦЕНТР Panoramic view features accommodation with a casino, free WiFi, a 24-hour front desk, and an ATM. With city views, this accommodation provides a balcony. The apartment features 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a patio with garden views. The apartment offers a terrace. Both a bicycle rental service and a car rental service are available at МИНСК ЦЕНТР Panoramic view. Minsk Sports Palace is 1 km from the accommodation, while Palace of Republic is 1.7 km from the property. The nearest airport is Minsk National Airport, 33 km from МИНСК ЦЕНТР Panoramic view. 
63bad222-3667-4c75-b0f2-da96edce1268;Apartment Astoria;51;IMG-63bad222-3667-4c75-b0f2-da96edce1268.jpg;53.90477300,27.54388900;4;3;3;1;In a central area of Minsk, located within a short distance of Palace of Republic and Dinamo Stadium, Apartment Astoria offers free WiFi, air conditioning and household amenities such as a dishwasher and kettle. It is set 1.9 km from Palova Arena and provides a 24-hour front desk. The apartment comes with 2 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a balcony with city views. Minsk Sports Palace is 2.2 km from the apartment, while Olympic Tennis Centre is 4 km away. The nearest airport is Minsk National Airport, 44 km from Apartment Astoria. 
ff7c58c6-15e2-4333-bf99-65221916b6ee;Apartments in Minsk City Center;66;IMG-ff7c58c6-15e2-4333-bf99-65221916b6ee.jpg;53.90764020,27.57313485;2;2;1;1;Kvartiraminsk Apartment is a self-catering accommodation located in Minsk. Free Wi-Fi access is available. The property is 200 m from Victory Square and 600 m from Belarusian State Circus. The accommodation will provide you with a TV, a seating area and a DVD player. There is a fully equipped kitchen with a microwave and a refrigerator. The private bathrooms come with a bath or shower and free toiletries. The property offers free parking. If you feel like visiting the surroundings, check out National Academic Big Opera and Ballet Theatre (800 m) and Belarusian Great Patriotic War Museum (800 m). Minsk National Airport is located 30 km away. 
0ba6b0f9-77c2-4e9d-bf2d-a94d9903bcca;Apartments in the center of Minsk on Nezavisimosti 12;57;IMG-0ba6b0f9-77c2-4e9d-bf2d-a94d9903bcca.jpg;53.89722500,27.55293300;3;2;3;2;Boasting a spa bath and city view, Apartments in the center of Minsk on Nezavisimosti 12 is situated right in the heart of Minsk. This property offers a private pool, free WiFi and free private parking. The apartment has 1 bedroom, a flat-screen TV with cable channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a hot tub. Towels and bed linen are available. The apartment offers a hot tub. Dinamo Stadium is 500 m from Apartments in the center of Minsk o, while Palace of Republic is 1.5 km from the property. The nearest airport is Minsk National, 43 km from the accommodation, and the property offers a paid airport shuttle service. 
83dfc12c-0194-4a16-a665-c920737777f7;VIP Апартаменты;28;IMG-83dfc12c-0194-4a16-a665-c920737777f7.jpg;53.92477900,27.49014500;2;1;2;1;VIP Апартаменты is located in the Frunzensky District district of Minsk, 3.5 km from Falcon Club, 5 km from Minsk-Arena and 6 km from Palace of Republic. The accommodation is 3.2 km from Olympic Tennis Centre, and guests benefit from complimentary WiFi and private parking available on site. The apartment features 2 bedrooms, a flat-screen TV with cable channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a bath or shower. Towels and bed linen are provided in this accommodation. Dinamo Stadium is 6 km from the apartment, while Palova Arena is 6 km away. The nearest airport is Minsk National, 48 km from VIP Апартаменты, and the property offers a paid airport shuttle service. 
9d210df2-f076-4133-b786-89b7e2944ee3;Dvukhurovnevye Apartamenty Marksa;50;IMG-9d210df2-f076-4133-b786-89b7e2944ee3.jpg;53.89819800,27.55844500;4;1;4;2;Featuring city views and free WiFi, Dvukhurovnevye Apartamenty Marksa features accommodation attractively set in the centre of Minsk, within a short distance of Dinamo Stadium, Palace of Republic and Palova Arena. Featuring a kitchen with a microwave and a fridge, each unit also comes with a satellite flat-screen TV, ironing facilities, wardrobe and a seating area with a sofa. There is a private bathroom with shower and a hairdryer in each unit, along with free toiletries. If you would like to discover the area, hiking is possible in the surroundings and the apartment can arrange a car rental service. Minsk Sports Palace is 2.1 km from Dvukhurovnevye Apartamenty Marksa, while Olympic Sports Complex is 5 km from the property. The nearest airport is Minsk National, 40 km from the accommodation, and the property offers a paid airport shuttle service. 
ceaf0972-7539-48f6-8711-de646bd1015c;Easy Coliving - Nordy Homes;65;IMG-ceaf0972-7539-48f6-8711-de646bd1015c.jpg;53.87087900,27.55972100;5;2;3;1;Easy Coliving - Nordy Homes provides accommodation with a shared kitchen, and a shared laundry room with a washing machine, situated in Minsk. Dinamo Stadium is 2.7 km from the apartment. Minsk National Airport is 31 km away. 
c0aed8ce-a090-42bb-87db-bdf17c0a822c;Gubernsky Hotel;65;IMG-c0aed8ce-a090-42bb-87db-bdf17c0a822c.jpg;53.90571315,27.54777206;5;1;1;1;Gubernsky Hotel is located in Minsk city centre, in Rakovskoe Predmestye district, within a 7-minute walk of Nyamiha Metro Station. The historic district of Trinity Hill is 1 km away. It provides free WiFi. All classic-style rooms come with air conditioning, a flat-screen TV, a safety deposit box and a minibar. Free toiletries, slipper, bathrobes and a hairdryer are available in the bathroom. The buffet breakfast is served every morning, and various cafes, bars and restaurants are located nearby. The on-site tour desk offers different guided tours, and guests can rent a car. The Lenina Square is 1.8 km from the hotel, and the lively Nezavisimosti Prospekt is 10 minutes’ walk away. Minsk Train Station is 2 km away. The distance to Minsk National Airport is 37 km. 
a7151ae0-3170-464c-999d-4c2f9c2930c9;A pearl in the Minsk world;60;IMG-a7151ae0-3170-464c-999d-4c2f9c2930c9.jpg;53.86843200,27.55113800;6;3;1;2;Set in Minsk, 3 km from Dinamo Stadium, A pearl in the Minsk world offers accommodation with a casino, free WiFi, an ATM, and a concierge service. It is situated 3.9 km from Palace of Republic and features a tour desk. The apartment is fitted with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a balcony with city views. For added convenience, the property can provide towels and bed linen for an extra charge. The apartment offers a children's playground. If you would like to discover the area, hiking and cycling are possible in the surroundings and A pearl in the Minsk world can arrange a car rental service. Palova Arena is 5 km from the accommodation, while Minsk Sports Palace is 5 km away. The nearest airport is Minsk National, 31 km from A pearl in the Minsk world, and the property offers a paid airport shuttle service. 
d7a743d5-deab-44ea-aebf-904283abe070;40 Let Pobedy Hotel;60;IMG-d7a743d5-deab-44ea-aebf-904283abe070.jpg;53.90069039,27.58086240;3;1;4;1;40 Let Pobedy Hotel offers accommodation in Minsk. Guests can enjoy the on-site restaurant. Free private parking is available on site. Some rooms feature a seating area where you can relax. Rooms include a private or shared bathroom with free toiletries. A flat-screen TV is provided. There is a 24-hour front desk, hairdresser's, and gift shop at the property. Belarusian State Circus is 1.4 km from 40 Let Pobedy Hotel, while Victory Square is a 15-minute walk away. Minsk Train Station is a 15-minute bus ride away. Minsk-2 Airport is 30 km from the property. 
